datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/10/22 19:45:29,GOES-16,Brasil,MARANHAO,OLHO D'AGUA DAS CUNHAS,Amazonia,15,0,1,-4.0399,-45.1882,118.3
2022/10/22 19:45:29,GOES-16,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,10,0.4,1,-4.1021,-47.2302,147.7
2022/10/22 19:45:29,GOES-16,Brasil,MARANHAO,OLHO D'AGUA DAS CUNHAS,Amazonia,13,0,1,-4.1147,-45.1393,77.7
2022/10/22 19:45:29,GOES-16,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,10,0.5,1,-4.1206,-47.2294,123.6
2022/10/22 19:45:30,GOES-16,Brasil,MARANHAO,BOM JARDIM,Amazonia,43,1.82,0.74,-4.2532,-46.8056,111.9
2022/10/22 19:45:30,GOES-16,Brasil,MARANHAO,BACABAL,Amazonia,13,0,1,-4.2645,-45.0184,89.4
2022/10/22 19:45:31,GOES-16,Brasil,MARANHAO,TRIZIDELA DO VALE,Cerrado,21,0,1,-4.4535,-44.6219,74.6
2022/10/22 19:45:31,GOES-16,Brasil,MARANHAO,LAGO DO JUNCO,Amazonia,16,0,1,-4.4883,-44.9835,93
2022/10/22 19:45:31,GOES-16,Brasil,MARANHAO,LAGO DO JUNCO,Cerrado,13,0,1,-4.5073,-44.9371,169.9
2022/10/22 19:45:31,GOES-16,Brasil,MARANHAO,LAGO DOS RODRIGUES,Cerrado,13,0,1,-4.5074,-44.9144,253.2
2022/10/22 19:45:32,GOES-16,Brasil,PARA,DOM ELISEU,Amazonia,9,0.52,1,-4.5081,-47.6474,109.9
2022/10/22 19:45:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,75,0,1,-4.5209,-45.6804,97.2
2022/10/22 19:45:34,GOES-16,Brasil,MARANHAO,LAGO DA PEDRA,Cerrado,116,0,1,-4.8785,-45.1872,168.9
2022/10/22 19:45:35,GOES-16,Brasil,MARANHAO,TIMON,Cerrado,7,0,0.98,-5.1201,-42.9623,69.8
2022/10/22 19:45:35,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,10,0,0.99,-5.1717,-43.5188,64.5
2022/10/22 19:45:35,GOES-16,Brasil,MARANHAO,SAO JOSE DOS BASILIOS,Cerrado,23,0,1,-5.1076,-44.5137,139.8
2022/10/22 19:45:35,GOES-16,Brasil,MARANHAO,PRESIDENTE DUTRA,Cerrado,24,0,1,-5.1263,-44.5125,227.5
2022/10/22 19:45:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.91,-5.2477,-43.374,119.7
2022/10/22 19:45:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.9,-5.2479,-43.3507,66.4
2022/10/22 19:45:36,GOES-16,Brasil,PIAUI,BENEDITINOS,Caatinga,6,0.43,1,-5.3119,-42.4304,82.4
2022/10/22 19:45:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.96,-5.2842,-43.4878,71.4
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,GOVERNADOR EUGENIO BARROS,Cerrado,27,0,1,-5.4482,-44.0086,84
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,26,0,1,-5.4691,-43.753,79
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,26,0,1,-5.4879,-43.7517,92.2
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,25,0,1,-5.4881,-43.7285,97.6
2022/10/22 19:45:37,GOES-16,Brasil,PIAUI,LAGOA DO PIAUI,Caatinga,7,0.9,1,-5.4977,-42.6292,149.5
2022/10/22 19:45:37,GOES-16,Brasil,PIAUI,LAGOA DO PIAUI,Caatinga,7,0.85,0.99,-5.4975,-42.6528,77.8
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,26,0,1,-5.5066,-43.7503,75.9
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,24,0,1,-5.5068,-43.7271,81.5
2022/10/22 19:45:37,GOES-16,Brasil,PIAUI,LAGOA DO PIAUI,Caatinga,7,0.8,0.98,-5.5163,-42.6514,71.2
2022/10/22 19:45:37,GOES-16,Brasil,PIAUI,MONSENHOR GIL,Caatinga,8,0.82,1,-5.5165,-42.6278,133
2022/10/22 19:45:37,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,27,0,1,-5.5612,-43.9313,77.1
2022/10/22 19:45:38,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,27,0,1,-5.7098,-44.0588,123.5
2022/10/22 19:45:38,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,27,0,1,-5.71,-44.0357,214.3
2022/10/22 19:45:38,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,27,0,1,-5.7285,-44.0574,111.6
2022/10/22 19:45:38,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,26,0,1,-5.7288,-44.0343,177.1
2022/10/22 19:45:38,GOES-16,Brasil,MARANHAO,BURITI BRAVO,Cerrado,27,0,1,-5.6375,-43.7639,76.6
2022/10/22 19:45:39,GOES-16,Brasil,MARANHAO,BURITI BRAVO,Cerrado,27,0,1,-5.7664,-44.0085,92.8
2022/10/22 19:45:39,GOES-16,Brasil,PIAUI,AGRICOLANDIA,Caatinga,4,0,1,-5.7786,-42.6782,129.9
2022/10/22 19:45:40,GOES-16,Brasil,MARANHAO,LAGOA DO MATO,Cerrado,27,0,1,-6.0152,-43.4561,88.2
2022/10/22 19:45:44,GOES-16,Brasil,PIAUI,FLORIANO,Caatinga,11,0,1,-6.7917,-42.8268,98.7
2022/10/22 19:45:51,GOES-16,Brasil,PIAUI,PAULISTANA,Caatinga,27,0,1,-8.0377,-41.2605,145.7
2022/10/22 19:45:52,GOES-16,Brasil,PERNAMBUCO,SANTA FILOMENA,Caatinga,28,0,1,-8.1977,-40.6547,93.9
2022/10/22 19:45:52,GOES-16,Brasil,PERNAMBUCO,SANTA FILOMENA,Caatinga,27,0,1,-8.2167,-40.6524,129.3
2022/10/22 19:45:52,GOES-16,Brasil,PERNAMBUCO,PARNAMIRIM,Caatinga,57,0,1,-8.2817,-40.0758,115.4
2022/10/22 19:45:53,GOES-16,Brasil,PIAUI,QUEIMADA NOVA,Caatinga,27,0,1,-8.3974,-41.2903,115
2022/10/22 19:45:54,GOES-16,Brasil,PERNAMBUCO,DORMENTES,Caatinga,27,0,1,-8.5407,-40.5625,98.1
2022/10/22 19:45:54,GOES-16,Brasil,PERNAMBUCO,DORMENTES,Caatinga,28,0,1,-8.541,-40.5378,138.1
2022/10/22 19:55:20,GOES-16,Brasil,PARA,CAPITAO POCO,Amazonia,8,0.21,0.77,-2.4332,-47.2481,75.5
2022/10/22 19:55:20,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,8,0,0.65,-2.5087,-46.8735,86.5
2022/10/22 19:55:20,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,8,0,0.94,-2.5087,-46.8515,95.5
2022/10/22 19:55:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.79,0.7,-2.5624,-47.3755,98.1
2022/10/22 19:55:21,GOES-16,Brasil,PARA,CAPITAO POCO,Amazonia,3,0.64,0.72,-2.5625,-47.3537,109.4
2022/10/22 19:55:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.85,0.94,-2.5809,-47.375,456.9
2022/10/22 19:55:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.67,0.89,-2.581,-47.3531,527.6
2022/10/22 19:55:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.92,1,-2.5995,-47.3744,83.8
2022/10/22 19:55:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.73,0.77,-2.5995,-47.3526,97.4
2022/10/22 19:55:23,GOES-16,Brasil,MARANHAO,OLINDA NOVA DO MARANHAO,Amazonia,12,0,1,-2.9429,-45.055,80
2022/10/22 19:55:23,GOES-16,Brasil,MARANHAO,SAO JOAO BATISTA,Amazonia,12,0,1,-2.9433,-44.9645,69.1
2022/10/22 19:55:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,20,5.13,1,-3.0239,-47.7528,123.7
2022/10/22 19:55:23,GOES-16,Brasil,MARANHAO,PEDRO DO ROSARIO,Amazonia,13,0,1,-3.0709,-45.523,96.3
2022/10/22 19:55:27,GOES-16,Brasil,MARANHAO,MATOES DO NORTE,Cerrado,0,0,1,-3.6529,-44.4807,69.4
2022/10/22 19:55:27,GOES-16,Brasil,MARANHAO,MATOES DO NORTE,Cerrado,0,0,1,-3.6716,-44.4798,83.6
2022/10/22 19:55:28,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,13,0,1,-3.9634,-45.5297,246.1
2022/10/22 19:55:28,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,13,0,1,-3.9635,-45.5072,95.9
2022/10/22 19:55:31,GOES-16,Brasil,MARANHAO,BOM LUGAR,Amazonia,16,0,1,-4.4322,-45.0093,95.5
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,74,0,1,-4.5207,-45.7029,100
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,75,0,1,-4.5209,-45.6804,133.6
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Cerrado,79,0,1,-4.5397,-45.657,201.3
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,LAGO DA PEDRA,Amazonia,40,0,1,-4.543,-45.1615,101
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,LAGO DA PEDRA,Amazonia,57,0,1,-4.5615,-45.1831,92.7
2022/10/22 19:55:32,GOES-16,Brasil,MARANHAO,LAGO DA PEDRA,Amazonia,43,0,1,-4.5617,-45.1605,139.3
2022/10/22 19:55:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9704,-45.3622,117.3
2022/10/22 19:55:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9889,-45.3836,149.9
2022/10/22 19:55:34,GOES-16,Brasil,MARANHAO,DOM PEDRO,Cerrado,2,0,1,-5.0334,-44.4499,102
2022/10/22 19:55:34,GOES-16,Brasil,MARANHAO,ARAME,Amazonia,72,0,1,-4.8747,-45.7052,150.6
2022/10/22 19:55:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9703,-45.3847,234.5
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,TIMON,Cerrado,7,0,1,-5.1373,-43.1484,79.3
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,TIMON,Cerrado,7,0,1,-5.156,-43.1471,97.6
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,JOSELANDIA,Cerrado,26,0,1,-5.0501,-44.7,133.8
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,SAO JOSE DOS BASILIOS,Cerrado,23,0,1,-5.1076,-44.5137,98.4
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,PRESIDENTE DUTRA,Cerrado,24,0,1,-5.1263,-44.5125,174
2022/10/22 19:55:35,GOES-16,Brasil,MARANHAO,PRESIDENTE DUTRA,Cerrado,23,0,1,-5.1265,-44.4896,92.4
2022/10/22 19:55:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.96,-5.2842,-43.4878,81.5
2022/10/22 19:55:36,GOES-16,Brasil,MARANHAO,TIMON,Caatinga,7,0.2,1,-5.3641,-42.898,77.4
2022/10/22 19:55:36,GOES-16,Brasil,MARANHAO,TIMON,Caatinga,7,0.3,1,-5.3643,-42.8745,67.5
2022/10/22 19:55:37,GOES-16,Brasil,PIAUI,LAGOA DO PIAUI,Caatinga,7,0.85,0.99,-5.4975,-42.6528,77.7
2022/10/22 19:55:37,GOES-16,Brasil,PIAUI,LAGOA DO PIAUI,Caatinga,7,0.9,1,-5.4977,-42.6292,116.5
2022/10/22 19:55:38,GOES-16,Brasil,MARANHAO,FORTUNA,Cerrado,27,0,1,-5.71,-44.0357,104.5
2022/10/22 19:55:39,GOES-16,Brasil,PIAUI,PALMEIRAIS,Caatinga,7,0,1,-5.7749,-43.0781,106.6
2022/10/22 19:55:40,GOES-16,Brasil,PIAUI,SAO GONCALO DO PIAUI,Caatinga,10,0.2,1,-6.0036,-42.7072,77.3
2022/10/22 19:55:41,GOES-16,Brasil,PIAUI,REGENERACAO,Caatinga,11,0,1,-6.2865,-42.5888,89.8
2022/10/22 19:55:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7004,-44.3478,150.9
2022/10/22 19:55:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7006,-44.3247,255.1
2022/10/22 19:55:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7192,-44.3461,120.2
2022/10/22 19:55:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,26,0,1,-6.7194,-44.3231,177.1
2022/10/22 19:55:51,GOES-16,Brasil,PIAUI,PAULISTANA,Caatinga,27,0,1,-8.0377,-41.2605,106.7
2022/10/22 19:55:53,GOES-16,Brasil,PIAUI,QUEIMADA NOVA,Caatinga,27,0,1,-8.3974,-41.2903,130.8
2022/10/22 19:55:54,GOES-16,Brasil,PERNAMBUCO,DORMENTES,Caatinga,28,0,1,-8.541,-40.5378,99.8
2022/10/22 19:57:17,GOES-16,Brasil,PARANA,FENIX,Mata Atlantica,0,0,0.01,-23.8599,-52.0051,88.2
2022/10/22 19:57:17,GOES-16,Brasil,PARANA,FENIX,Mata Atlantica,0,0,0.01,-23.8811,-52.0003,97.4
2022/10/22 20:05:14,GOES-16,Brasil,PARA,OUREM,Amazonia,10,0,0.66,-1.3783,-47.1397,101.3
2022/10/22 20:05:14,GOES-16,Brasil,PARA,OUREM,Amazonia,10,0,1,-1.3784,-47.1178,80
2022/10/22 20:05:14,GOES-16,Brasil,PARA,OUREM,Amazonia,10,0,0.94,-1.3968,-47.1394,75.9
2022/10/22 20:05:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.67,0.89,-2.581,-47.3531,437.8
2022/10/22 20:05:21,GOES-16,Brasil,PARA,CAPITAO POCO,Amazonia,3,0.64,0.72,-2.5625,-47.3537,96.8
2022/10/22 20:05:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.85,0.94,-2.5809,-47.375,348.7
2022/10/22 20:05:23,GOES-16,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,4,0,1,-2.9395,-45.8187,118.1
2022/10/22 20:05:23,GOES-16,Brasil,MARANHAO,SAO JOAO BATISTA,Amazonia,12,0,1,-2.9433,-44.9645,86.6
2022/10/22 20:05:23,GOES-16,Brasil,MARANHAO,SAO JOAO BATISTA,Amazonia,12,0,0.93,-2.9434,-44.9419,70.8
2022/10/22 20:05:23,GOES-16,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,4,0,0.95,-2.9581,-45.8181,205.5
2022/10/22 20:05:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,20,5.13,1,-3.0239,-47.7528,177.8
2022/10/22 20:05:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,20,5.75,0.41,-3.024,-47.7311,107.1
2022/10/22 20:05:23,GOES-16,Brasil,MARANHAO,PEDRO DO ROSARIO,Amazonia,13,0,1,-3.0709,-45.523,71.7
2022/10/22 20:05:25,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,31,1.28,1,-3.3952,-47.5875,116
2022/10/22 20:05:28,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,13,0,1,-3.9634,-45.5297,141.7
2022/10/22 20:05:29,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,15,0,1,-4.0381,-45.4811,90.7
2022/10/22 20:05:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,22,0,1,-4.1858,-45.6757,105.5
2022/10/22 20:05:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,46,0,1,-4.3143,-45.9599,110.7
2022/10/22 20:05:31,GOES-16,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,23,0,1,-4.3532,-45.6894,107
2022/10/22 20:05:31,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,55,0,1,-4.4622,-46.1082,157.2
2022/10/22 20:05:32,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,65,0,1,-4.5203,-45.7701,166.1
2022/10/22 20:05:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,75,0,1,-4.5209,-45.6804,133.2
2022/10/22 20:05:32,GOES-16,Brasil,PARA,DOM ELISEU,Amazonia,8,0.61,0.97,-4.5266,-47.6465,103.4
2022/10/22 20:05:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Cerrado,79,0,1,-4.5397,-45.657,184.5
2022/10/22 20:05:32,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,54,0,1,-4.5201,-45.7925,119.3
2022/10/22 20:05:33,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,11,0.18,1,-4.8769,-42.9319,77.6
2022/10/22 20:05:34,GOES-16,Brasil,MARANHAO,ARAME,Amazonia,72,0,1,-4.8747,-45.7052,117.2
2022/10/22 20:05:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9703,-45.3847,113.7
2022/10/22 20:05:35,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,11,0,1,-5.0784,-43.4787,110.6
2022/10/22 20:05:35,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,11,0,1,-5.0786,-43.4554,115.8
2022/10/22 20:05:35,GOES-16,Brasil,PIAUI,ALTO LONGA,Caatinga,7,4.6,0.87,-5.1641,-42.1804,67.8
2022/10/22 20:05:35,GOES-16,Brasil,PIAUI,TERESINA,Cerrado,6,1.11,0.97,-5.2163,-42.6499,106.3
2022/10/22 20:05:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,6,0,0.95,-5.3223,-43.4153,104.2
2022/10/22 20:05:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.93,-5.3224,-43.392,101.9
2022/10/22 20:05:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,8,0,1,-5.3777,-43.5044,89
2022/10/22 20:05:36,GOES-16,Brasil,MARANHAO,JOAO LISBOA,Amazonia,11,2.51,0.78,-5.3099,-47.2975,150.8
2022/10/22 20:05:36,GOES-16,Brasil,MARANHAO,JOAO LISBOA,Amazonia,12,2.27,1,-5.3284,-47.3183,187.7
2022/10/22 20:05:38,GOES-16,Brasil,PIAUI,BARRO DURO,Caatinga,10,0,1,-5.7612,-42.5379,91.1
2022/10/22 20:05:38,GOES-16,Brasil,PIAUI,BARRO DURO,Caatinga,14,0,1,-5.7614,-42.5142,114.8
2022/10/22 20:05:39,GOES-16,Brasil,MARANHAO,PARNARAMA,Caatinga,7,0,1,-5.7747,-43.1015,127.9
2022/10/22 20:05:39,GOES-16,Brasil,PIAUI,PALMEIRAIS,Caatinga,7,0,1,-5.7749,-43.0781,101.7
2022/10/22 20:05:39,GOES-16,Brasil,MARANHAO,BURITI BRAVO,Cerrado,21,0,1,-5.9185,-43.7657,99.6
2022/10/22 20:05:39,GOES-16,Brasil,MARANHAO,BURITI BRAVO,Cerrado,24,0,1,-5.9373,-43.7642,98.3
2022/10/22 20:05:40,GOES-16,Brasil,PIAUI,SAO GONCALO DO PIAUI,Caatinga,10,0.2,1,-6.0036,-42.7072,131.9
2022/10/22 20:05:42,GOES-16,Brasil,MARANHAO,PARAIBANO,Cerrado,27,0,1,-6.4417,-43.9548,129
2022/10/22 20:05:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7004,-44.3478,143.5
2022/10/22 20:05:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7006,-44.3247,241.4
2022/10/22 20:05:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,27,0,1,-6.7192,-44.3461,107.7
2022/10/22 20:05:44,GOES-16,Brasil,MARANHAO,PASTOS BONS,Cerrado,26,0,1,-6.7194,-44.3231,159.5
2022/10/22 20:05:47,GOES-16,Brasil,PIAUI,CANAVIEIRA,Caatinga,27,0,1,-7.3108,-43.5278,101.8
2022/10/22 20:05:47,GOES-16,Brasil,PIAUI,CANAVIEIRA,Caatinga,27,0,1,-7.311,-43.5045,105.6
2022/10/22 20:05:54,GOES-16,Brasil,PERNAMBUCO,DORMENTES,Caatinga,27,0,1,-8.5015,-40.6414,106.7
2022/10/22 20:07:17,GOES-16,Brasil,PARANA,FENIX,Mata Atlantica,0,0,0.01,-23.8599,-52.0051,80.7
2022/10/22 20:07:17,GOES-16,Brasil,PARANA,FENIX,Mata Atlantica,0,0,0.01,-23.8811,-52.0003,109.2
2022/10/22 20:15:20,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,4,4.86,0.96,-2.5429,-47.6591,99
2022/10/22 20:15:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.79,0.7,-2.5624,-47.3755,127.6
2022/10/22 20:15:21,GOES-16,Brasil,PARA,CAPITAO POCO,Amazonia,3,0.64,0.72,-2.5625,-47.3537,154.8
2022/10/22 20:15:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.85,0.94,-2.5809,-47.375,295.2
2022/10/22 20:15:21,GOES-16,Brasil,PARA,IPIXUNA DO PARA,Amazonia,3,0.67,0.89,-2.581,-47.3531,386.4
2022/10/22 20:15:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,20,5.13,1,-3.0239,-47.7528,122.2
2022/10/22 20:15:23,GOES-16,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,4,0,1,-2.9395,-45.8187,170.5
2022/10/22 20:15:25,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,27,1.38,0.83,-3.3767,-47.5882,134.4
2022/10/22 20:15:27,GOES-16,Brasil,PARA,ULIANOPOLIS,Amazonia,71,0.5,1,-3.7486,-47.3771,113.1
2022/10/22 20:15:28,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,21,0,1,-3.9231,-46.046,128.8
2022/10/22 20:15:29,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,15,0,1,-4.0381,-45.4811,183.1
2022/10/22 20:15:29,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,13,0,1,-4.0382,-45.4586,108.5
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,21,0,1,-4.3158,-45.7138,108.3
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,BACABAL,Amazonia,13,0,1,-4.3217,-44.8112,132.3
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,21,0,1,-4.1673,-45.6542,104.3
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,ALTAMIRA DO MARANHAO,Amazonia,30,0,1,-4.169,-45.3846,135.5
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,VITORINO FREIRE,Amazonia,31,0,1,-4.1691,-45.362,112.2
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,21,0,1,-4.1859,-45.6533,119.7
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,BOM JARDIM,Amazonia,68,2.42,0.74,-4.2158,-46.8515,115.4
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,BOM JARDIM,Amazonia,57,2.01,1,-4.2159,-46.8295,108.6
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO MARANHAO,Cerrado,21,0,1,-4.2494,-44.4735,105.8
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,40,0,1,-4.2957,-45.9608,103.4
2022/10/22 20:15:30,GOES-16,Brasil,MARANHAO,SANTA LUZIA,Amazonia,46,0,1,-4.3143,-45.9599,118.3
2022/10/22 20:15:31,GOES-16,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,22,0,1,-4.3345,-45.7128,98.5
2022/10/22 20:15:31,GOES-16,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,23,0,1,-4.3531,-45.7119,242
2022/10/22 20:15:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,75,0,1,-4.5209,-45.6804,183.9
2022/10/22 20:15:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Cerrado,75,0,1,-4.521,-45.658,134.2
2022/10/22 20:15:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Amazonia,79,0,1,-4.5395,-45.6794,198.4
2022/10/22 20:15:32,GOES-16,Brasil,MARANHAO,PAULO RAMOS,Cerrado,79,0,1,-4.5397,-45.657,145.9
2022/10/22 20:15:33,GOES-16,Brasil,MARANHAO,ACAILANDIA,Amazonia,10,1.33,1,-4.8222,-47.8923,106.2
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,13,0,1,-4.9858,-43.3686,224.2
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,12,0,1,-4.986,-43.3453,118.8
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,13,0,1,-5.0045,-43.3674,217.3
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,12,0,1,-5.0047,-43.3441,120
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9703,-45.3847,139.5
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,LAGOA GRANDE DO MARANHAO,Cerrado,83,0,1,-4.9889,-45.3836,192.8
2022/10/22 20:15:34,GOES-16,Brasil,MARANHAO,CAXIAS,Cerrado,13,0,1,-4.967,-43.3698,120.1
2022/10/22 20:15:35,GOES-16,Brasil,MARANHAO,ARAME,Amazonia,17,0.53,0.99,-5.095,-46.1614,114.3
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,JOAO LISBOA,Amazonia,12,2.4,0.78,-5.3098,-47.3194,146.2
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,SENADOR ALEXANDRE COSTA,Cerrado,12,0,1,-5.2815,-43.8125,121.2
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,12,0,1,-5.3,-43.8343,87.2
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,PARNARAMA,Cerrado,13,0,1,-5.3002,-43.8112,141
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,6,0,0.95,-5.3223,-43.4153,179
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.93,-5.3224,-43.392,227
2022/10/22 20:15:36,GOES-16,Brasil,MARANHAO,MATOES,Cerrado,7,0,0.93,-5.341,-43.414,145.8
